"config_id","job_type_id","job_type_code","process_id","subprocess_id","process_code","subprocess_code","department_id","event_type_code","event_label","approval_type_id","approval_level","recipient_type","notify_assignee","notify_dept_head","notify_supervisor","notify_approver","notify_client_sms","notify_client_whatsapp","notify_client_email","notify_internal_sms","notify_internal_whatsapp","notify_internal_email","notify_push","notify_topup_alert","template_code","subject_template","body_template","sla_hours","escalate_after_hours","escalate_to","overdue_reminder_interval_hours","trigger_on_status","auto_trigger","trigger_condition","payload_config","ai_config","meta","priority","is_mandatory","is_active","sequence_no","created_by","created_on","modified_by","modified_on"
"1662",1001,"FULL_OFFSET",27,27,"PACK","PACK","1012","TASK_ASSIGNED","Packing Assigned",NULL,0,"INTERNAL",True,False,False,False,False,False,False,False,False,True,True,False,"P_PACK","[FULL_OFFSET] Packing [TASK_ASSIGNED] - {job_no}","Process: Packing (PACK)
Event: TASK_ASSIGNED
Job No: {job_no}
Work Note: Update step status and part-wise completion in workspace.","3.00","2.00",NULL,"2.00","PENDING",True,NULL,"{""channels"": {""push"": true, ""email"": true, ""workspace"": true}, ""eventType"": ""TASK_ASSIGNED"", ""jobTypeCode"": ""FULL_OFFSET"", ""jobTypeName"": ""Full Job – Offset Printing"", ""processCode"": ""PACK"", ""printingMode"": ""OFFSET"", ""isFullProcess"": true, ""isOutsourceJob"": false, ""isSingleProcess"": false, ""isInhouseMaterial"": true, ""isCustomerMaterial"": false, ""allowAdvancePayment"": true, ""requireCostingApproval"": true}","{""model"": ""agentic-workspace-v1"", ""enabled"": true, ""purpose"": ""process-work-guidance""}","{""seededFrom"": ""mst_process + mst_job_type + mst_department"", ""taskTypeLogic"": ""process.isapprovalrequired + client approval + job-type nature"", ""partyRoutingDepartment"": 9999}","NORMAL",True,True,272,"SYSTEM","2026-04-16 08:57:33.887592",NULL,"2026-04-16 08:57:33.887592"
"1663",1001,"FULL_OFFSET",27,27,"PACK","PACK","1012","TASK_OVERDUE","Packing Overdue",NULL,0,"INTERNAL",True,False,False,False,False,False,False,False,False,True,True,False,"P_PACK","[FULL_OFFSET] Packing [TASK_OVERDUE] - {job_no}","Process: Packing (PACK)
Event: TASK_OVERDUE
Job No: {job_no}
Work Note: Update step status and part-wise completion in workspace.","3.00","2.00",NULL,"2.00","OVERDUE",False,NULL,"{""channels"": {""push"": true, ""email"": true, ""workspace"": true}, ""eventType"": ""TASK_OVERDUE"", ""jobTypeCode"": ""FULL_OFFSET"", ""jobTypeName"": ""Full Job – Offset Printing"", ""processCode"": ""PACK"", ""printingMode"": ""OFFSET"", ""isFullProcess"": true, ""isOutsourceJob"": false, ""isSingleProcess"": false, ""isInhouseMaterial"": true, ""isCustomerMaterial"": false, ""allowAdvancePayment"": true, ""requireCostingApproval"": true}","{""model"": ""agentic-workspace-v1"", ""enabled"": true, ""purpose"": ""process-work-guidance""}","{""seededFrom"": ""mst_process + mst_job_type + mst_department"", ""taskTypeLogic"": ""process.isapprovalrequired + client approval + job-type nature"", ""partyRoutingDepartment"": 9999}","NORMAL",True,True,273,"SYSTEM","2026-04-16 08:57:33.887592",NULL,"2026-04-16 08:57:33.887592"
"1664",1001,"FULL_OFFSET",27,27,"PACK","PACK","1012","TASK_COMPLETED","Packing Completed",NULL,0,"INTERNAL",True,False,False,False,False,False,False,False,False,True,True,False,"P_PACK","[FULL_OFFSET] Packing [TASK_COMPLETED] - {job_no}","Process: Packing (PACK)
Event: TASK_COMPLETED
Job No: {job_no}
Work Note: Update step status and part-wise completion in workspace.","3.00","2.00",NULL,"2.00","COMPLETED",False,NULL,"{""channels"": {""push"": true, ""email"": true, ""workspace"": true}, ""eventType"": ""TASK_COMPLETED"", ""jobTypeCode"": ""FULL_OFFSET"", ""jobTypeName"": ""Full Job – Offset Printing"", ""processCode"": ""PACK"", ""printingMode"": ""OFFSET"", ""isFullProcess"": true, ""isOutsourceJob"": false, ""isSingleProcess"": false, ""isInhouseMaterial"": true, ""isCustomerMaterial"": false, ""allowAdvancePayment"": true, ""requireCostingApproval"": true}","{""model"": ""agentic-workspace-v1"", ""enabled"": true, ""purpose"": ""process-work-guidance""}","{""seededFrom"": ""mst_process + mst_job_type + mst_department"", ""taskTypeLogic"": ""process.isapprovalrequired + client approval + job-type nature"", ""partyRoutingDepartment"": 9999}","NORMAL",True,True,274,"SYSTEM","2026-04-16 08:57:33.887592",NULL,"2026-04-16 08:57:33.887592"
"1665",1001,"FULL_OFFSET",28,28,"LOAD","LOAD","1013","PROC_START","Loading Started",NULL,0,"INTERNAL",True,False,False,False,False,False,False,False,False,True,True,False,"P_LOAD","[FULL_OFFSET] Loading [PROC_START] - {job_no}","Process: Loading (LOAD)
Event: PROC_START
Job No: {job_no}
Work Note: Update step status and part-wise completion in workspace.","2.00","2.00",NULL,"2.00","PENDING",True,NULL,"{""channels"": {""push"": true, ""email"": true, ""workspace"": true}, ""eventType"": ""PROC_START"", ""jobTypeCode"": ""FULL_OFFSET"", ""jobTypeName"": ""Full Job – Offset Printing"", ""processCode"": ""LOAD"", ""printingMode"": ""OFFSET"", ""isFullProcess"": true, ""isOutsourceJob"": false, ""isSingleProcess"": false, ""isInhouseMaterial"": true, ""isCustomerMaterial"": false, ""allowAdvancePayment"": true, ""requireCostingApproval"": true}","{""model"": ""agentic-workspace-v1"", ""enabled"": true, ""purpose"": ""process-work-guidance""}","{""seededFrom"": ""mst_process + mst_job_type + mst_department"", ""taskTypeLogic"": ""process.isapprovalrequired + client approval + job-type nature"", ""partyRoutingDepartment"": 9999}","NORMAL",True,True,281,"SYSTEM","2026-04-16 08:57:33.887592",NULL,"2026-04-16 08:57:33.887592"
"1666",1001,"FULL_OFFSET",28,28,"LOAD","LOAD","1013","TASK_ASSIGNED","Loading Assigned",NULL,0,"INTERNAL",True,False,False,False,False,False,False,False,False,True,True,False,"P_LOAD","[FULL_OFFSET] Loading [TASK_ASSIGNED] - {job_no}","Process: Loading (LOAD)
Event: TASK_ASSIGNED
Job No: {job_no}
Work Note: Update step status and part-wise completion in workspace.","2.00","2.00",NULL,"2.00","PENDING",True,NULL,"{""channels"": {""push"": true, ""email"": true, ""workspace"": true}, ""eventType"": ""TASK_ASSIGNED"", ""jobTypeCode"": ""FULL_OFFSET"", ""jobTypeName"": ""Full Job – Offset Printing"", ""processCode"": ""LOAD"", ""printingMode"": ""OFFSET"", ""isFullProcess"": true, ""isOutsourceJob"": false, ""isSingleProcess"": false, ""isInhouseMaterial"": true, ""isCustomerMaterial"": false, ""allowAdvancePayment"": true, ""requireCostingApproval"": true}","{""model"": ""agentic-workspace-v1"", ""enabled"": true, ""purpose"": ""process-work-guidance""}","{""seededFrom"": ""mst_process + mst_job_type + mst_department"", ""taskTypeLogic"": ""process.isapprovalrequired + client approval + job-type nature"", ""partyRoutingDepartment"": 9999}","NORMAL",True,True,282,"SYSTEM","2026-04-16 08:57:33.887592",NULL,"2026-04-16 08:57:33.887592"
"1667",1001,"FULL_OFFSET",28,28,"LOAD","LOAD","1013","TASK_OVERDUE","Loading Overdue",NULL,0,"INTERNAL",True,False,False,False,False,False,False,False,False,True,True,False,"P_LOAD","[FULL_OFFSET] Loading [TASK_OVERDUE] - {job_no}","Process: Loading (LOAD)
Event: TASK_OVERDUE
Job No: {job_no}
Work Note: Update step status and part-wise completion in workspace.","2.00","2.00",NULL,"2.00","OVERDUE",False,NULL,"{""channels"": {""push"": true, ""email"": true, ""workspace"": true}, ""eventType"": ""TASK_OVERDUE"", ""jobTypeCode"": ""FULL_OFFSET"", ""jobTypeName"": ""Full Job – Offset Printing"", ""processCode"": ""LOAD"", ""printingMode"": ""OFFSET"", ""isFullProcess"": true, ""isOutsourceJob"": false, ""isSingleProcess"": false, ""isInhouseMaterial"": true, ""isCustomerMaterial"": false, ""allowAdvancePayment"": true, ""requireCostingApproval"": true}","{""model"": ""agentic-workspace-v1"", ""enabled"": true, ""purpose"": ""process-work-guidance""}","{""seededFrom"": ""mst_process + mst_job_type + mst_department"", ""taskTypeLogic"": ""process.isapprovalrequired + client approval + job-type nature"", ""partyRoutingDepartment"": 9999}","NORMAL",True,True,283,"SYSTEM","2026-04-16 08:57:33.887592",NULL,"2026-04-16 08:57:33.887592"
"1668",1001,"FULL_OFFSET",28,28,"LOAD","LOAD","1013","TASK_COMPLETED","Loading Completed",NULL,0,"INTERNAL",True,False,False,False,False,False,False,False,False,True,True,False,"P_LOAD","[FULL_OFFSET] Loading [TASK_COMPLETED] - {job_no}","Process: Loading (LOAD)
Event: TASK_COMPLETED
Job No: {job_no}
Work Note: Update step status and part-wise completion in workspace.","2.00","2.00",NULL,"2.00","COMPLETED",False,NULL,"{""channels"": {""push"": true, ""email"": true, ""workspace"": true}, ""eventType"": ""TASK_COMPLETED"", ""jobTypeCode"": ""FULL_OFFSET"", ""jobTypeName"": ""Full Job – Offset Printing"", ""processCode"": ""LOAD"", ""printingMode"": ""OFFSET"", ""isFullProcess"": true, ""isOutsourceJob"": false, ""isSingleProcess"": false, ""isInhouseMaterial"": true, ""isCustomerMaterial"": false, ""allowAdvancePayment"": true, ""requireCostingApproval"": true}","{""model"": ""agentic-workspace-v1"", ""enabled"": true, ""purpose"": ""process-work-guidance""}","{""seededFrom"": ""mst_process + mst_job_type + mst_department"", ""taskTypeLogic"": ""process.isapprovalrequired + client approval + job-type nature"", ""partyRoutingDepartment"": 9999}","NORMAL",True,True,284,"SYSTEM","2026-04-16 08:57:33.887592",NULL,"2026-04-16 08:57:33.887592"
"1669",1001,"FULL_OFFSET",29,29,"CHALLAN","CHALLAN","1004","PROC_START","Delivery Challan Started",NULL,1,"INTERNAL",True,True,False,True,False,False,False,False,False,True,True,False,"P_CHALLAN","[FULL_OFFSET] Challan [PROC_START] - {job_no}","Process: Delivery Challan (CHALLAN)
Event: PROC_START
Job No: {job_no}
Work Note: Update step status and part-wise completion in workspace.","2.00","1.00","DEPT_HEAD","2.00","PENDING",True,NULL,"{""channels"": {""push"": true, ""email"": true, ""workspace"": true}, ""eventType"": ""PROC_START"", ""jobTypeCode"": ""FULL_OFFSET"", ""jobTypeName"": ""Full Job – Offset Printing"", ""processCode"": ""CHALLAN"", ""printingMode"": ""OFFSET"", ""isFullProcess"": true, ""isOutsourceJob"": false, ""isSingleProcess"": false, ""isInhouseMaterial"": true, ""isCustomerMaterial"": false, ""allowAdvancePayment"": true, ""requireCostingApproval"": true}","{""model"": ""agentic-workspace-v1"", ""enabled"": true, ""purpose"": ""process-work-guidance""}","{""seededFrom"": ""mst_process + mst_job_type + mst_department"", ""taskTypeLogic"": ""process.isapprovalrequired + client approval + job-type nature"", ""partyRoutingDepartment"": 9999}","HIGH",True,True,291,"SYSTEM","2026-04-16 08:57:33.887592",NULL,"2026-04-16 08:57:33.887592"
"1670",1001,"FULL_OFFSET",29,29,"CHALLAN","CHALLAN","1004","TASK_ASSIGNED","Delivery Challan Assigned",NULL,1,"INTERNAL",True,True,False,True,False,False,False,False,False,True,True,False,"P_CHALLAN","[FULL_OFFSET] Challan [TASK_ASSIGNED] - {job_no}","Process: Delivery Challan (CHALLAN)
Event: TASK_ASSIGNED
Job No: {job_no}
Work Note: Update step status and part-wise completion in workspace.","2.00","1.00","DEPT_HEAD","2.00","PENDING",True,NULL,"{""channels"": {""push"": true, ""email"": true, ""workspace"": true}, ""eventType"": ""TASK_ASSIGNED"", ""jobTypeCode"": ""FULL_OFFSET"", ""jobTypeName"": ""Full Job – Offset Printing"", ""processCode"": ""CHALLAN"", ""printingMode"": ""OFFSET"", ""isFullProcess"": true, ""isOutsourceJob"": false, ""isSingleProcess"": false, ""isInhouseMaterial"": true, ""isCustomerMaterial"": false, ""allowAdvancePayment"": true, ""requireCostingApproval"": true}","{""model"": ""agentic-workspace-v1"", ""enabled"": true, ""purpose"": ""process-work-guidance""}","{""seededFrom"": ""mst_process + mst_job_type + mst_department"", ""taskTypeLogic"": ""process.isapprovalrequired + client approval + job-type nature"", ""partyRoutingDepartment"": 9999}","HIGH",True,True,292,"SYSTEM","2026-04-16 08:57:33.887592",NULL,"2026-04-16 08:57:33.887592"
"1671",1001,"FULL_OFFSET",29,29,"CHALLAN","CHALLAN","1004","TASK_OVERDUE","Delivery Challan Overdue",NULL,1,"INTERNAL",True,True,False,True,False,False,False,False,False,True,True,False,"P_CHALLAN","[FULL_OFFSET] Challan [TASK_OVERDUE] - {job_no}","Process: Delivery Challan (CHALLAN)
Event: TASK_OVERDUE
Job No: {job_no}
Work Note: Update step status and part-wise completion in workspace.","2.00","1.00","DEPT_HEAD","2.00","OVERDUE",False,NULL,"{""channels"": {""push"": true, ""email"": true, ""workspace"": true}, ""eventType"": ""TASK_OVERDUE"", ""jobTypeCode"": ""FULL_OFFSET"", ""jobTypeName"": ""Full Job – Offset Printing"", ""processCode"": ""CHALLAN"", ""printingMode"": ""OFFSET"", ""isFullProcess"": true, ""isOutsourceJob"": false, ""isSingleProcess"": false, ""isInhouseMaterial"": true, ""isCustomerMaterial"": false, ""allowAdvancePayment"": true, ""requireCostingApproval"": true}","{""model"": ""agentic-workspace-v1"", ""enabled"": true, ""purpose"": ""process-work-guidance""}","{""seededFrom"": ""mst_process + mst_job_type + mst_department"", ""taskTypeLogic"": ""process.isapprovalrequired + client approval + job-type nature"", ""partyRoutingDepartment"": 9999}","HIGH",True,True,293,"SYSTEM","2026-04-16 08:57:33.887592",NULL,"2026-04-16 08:57:33.887592"
"1672",1001,"FULL_OFFSET",29,29,"CHALLAN","CHALLAN","1004","TASK_COMPLETED","Delivery Challan Completed",NULL,1,"INTERNAL",True,True,False,True,False,False,False,False,False,True,True,False,"P_CHALLAN","[FULL_OFFSET] Challan [TASK_COMPLETED] - {job_no}","Process: Delivery Challan (CHALLAN)
Event: TASK_COMPLETED
Job No: {job_no}
Work Note: Update step status and part-wise completion in workspace.","2.00","1.00","DEPT_HEAD","2.00","COMPLETED",False,NULL,"{""channels"": {""push"": true, ""email"": true, ""workspace"": true}, ""eventType"": ""TASK_COMPLETED"", ""jobTypeCode"": ""FULL_OFFSET"", ""jobTypeName"": ""Full Job – Offset Printing"", ""processCode"": ""CHALLAN"", ""printingMode"": ""OFFSET"", ""isFullProcess"": true, ""isOutsourceJob"": false, ""isSingleProcess"": false, ""isInhouseMaterial"": true, ""isCustomerMaterial"": false, ""allowAdvancePayment"": true, ""requireCostingApproval"": true}","{""model"": ""agentic-workspace-v1"", ""enabled"": true, ""purpose"": ""process-work-guidance""}","{""seededFrom"": ""mst_process + mst_job_type + mst_department"", ""taskTypeLogic"": ""process.isapprovalrequired + client approval + job-type nature"", ""partyRoutingDepartment"": 9999}","HIGH",True,True,294,"SYSTEM","2026-04-16 08:57:33.887592",NULL,"2026-04-16 08:57:33.887592"
"1673",1001,"FULL_OFFSET",30,30,"GATE_PASS","GATE_PASS","1018","PROC_START","Gate Pass Started",NULL,1,"INTERNAL",True,True,False,True,False,False,False,False,False,True,True,False,"P_GATE","[FULL_OFFSET] Gate Pass [PROC_START] - {job_no}","Process: Gate Pass (GATE_PASS)
Event: PROC_START
Job No: {job_no}
Work Note: Update step status and part-wise completion in workspace.","1.00","1.00","DEPT_HEAD","2.00","PENDING",True,NULL,"{""channels"": {""push"": true, ""email"": true, ""workspace"": true}, ""eventType"": ""PROC_START"", ""jobTypeCode"": ""FULL_OFFSET"", ""jobTypeName"": ""Full Job – Offset Printing"", ""processCode"": ""GATE_PASS"", ""printingMode"": ""OFFSET"", ""isFullProcess"": true, ""isOutsourceJob"": false, ""isSingleProcess"": false, ""isInhouseMaterial"": true, ""isCustomerMaterial"": false, ""allowAdvancePayment"": true, ""requireCostingApproval"": true}","{""model"": ""agentic-workspace-v1"", ""enabled"": true, ""purpose"": ""process-work-guidance""}","{""seededFrom"": ""mst_process + mst_job_type + mst_department"", ""taskTypeLogic"": ""process.isapprovalrequired + client approval + job-type nature"", ""partyRoutingDepartment"": 9999}","HIGH",True,True,301,"SYSTEM","2026-04-16 08:57:33.887592",NULL,"2026-04-16 08:57:33.887592"
"1674",1001,"FULL_OFFSET",30,30,"GATE_PASS","GATE_PASS","1018","TASK_ASSIGNED","Gate Pass Assigned",NULL,1,"INTERNAL",True,True,False,True,False,False,False,False,False,True,True,False,"P_GATE","[FULL_OFFSET] Gate Pass [TASK_ASSIGNED] - {job_no}","Process: Gate Pass (GATE_PASS)
Event: TASK_ASSIGNED
Job No: {job_no}
Work Note: Update step status and part-wise completion in workspace.","1.00","1.00","DEPT_HEAD","2.00","PENDING",True,NULL,"{""channels"": {""push"": true, ""email"": true, ""workspace"": true}, ""eventType"": ""TASK_ASSIGNED"", ""jobTypeCode"": ""FULL_OFFSET"", ""jobTypeName"": ""Full Job – Offset Printing"", ""processCode"": ""GATE_PASS"", ""printingMode"": ""OFFSET"", ""isFullProcess"": true, ""isOutsourceJob"": false, ""isSingleProcess"": false, ""isInhouseMaterial"": true, ""isCustomerMaterial"": false, ""allowAdvancePayment"": true, ""requireCostingApproval"": true}","{""model"": ""agentic-workspace-v1"", ""enabled"": true, ""purpose"": ""process-work-guidance""}","{""seededFrom"": ""mst_process + mst_job_type + mst_department"", ""taskTypeLogic"": ""process.isapprovalrequired + client approval + job-type nature"", ""partyRoutingDepartment"": 9999}","HIGH",True,True,302,"SYSTEM","2026-04-16 08:57:33.887592",NULL,"2026-04-16 08:57:33.887592"
"1675",1001,"FULL_OFFSET",30,30,"GATE_PASS","GATE_PASS","1018","TASK_OVERDUE","Gate Pass Overdue",NULL,1,"INTERNAL",True,True,False,True,False,False,False,False,False,True,True,False,"P_GATE","[FULL_OFFSET] Gate Pass [TASK_OVERDUE] - {job_no}","Process: Gate Pass (GATE_PASS)
Event: TASK_OVERDUE
Job No: {job_no}
Work Note: Update step status and part-wise completion in workspace.","1.00","1.00","DEPT_HEAD","2.00","OVERDUE",False,NULL,"{""channels"": {""push"": true, ""email"": true, ""workspace"": true}, ""eventType"": ""TASK_OVERDUE"", ""jobTypeCode"": ""FULL_OFFSET"", ""jobTypeName"": ""Full Job – Offset Printing"", ""processCode"": ""GATE_PASS"", ""printingMode"": ""OFFSET"", ""isFullProcess"": true, ""isOutsourceJob"": false, ""isSingleProcess"": false, ""isInhouseMaterial"": true, ""isCustomerMaterial"": false, ""allowAdvancePayment"": true, ""requireCostingApproval"": true}","{""model"": ""agentic-workspace-v1"", ""enabled"": true, ""purpose"": ""process-work-guidance""}","{""seededFrom"": ""mst_process + mst_job_type + mst_department"", ""taskTypeLogic"": ""process.isapprovalrequired + client approval + job-type nature"", ""partyRoutingDepartment"": 9999}","HIGH",True,True,303,"SYSTEM","2026-04-16 08:57:33.887592",NULL,"2026-04-16 08:57:33.887592"
"1676",1001,"FULL_OFFSET",30,30,"GATE_PASS","GATE_PASS","1018","TASK_COMPLETED","Gate Pass Completed",NULL,1,"INTERNAL",True,True,False,True,False,False,False,False,False,True,True,False,"P_GATE","[FULL_OFFSET] Gate Pass [TASK_COMPLETED] - {job_no}","Process: Gate Pass (GATE_PASS)
Event: TASK_COMPLETED
Job No: {job_no}
Work Note: Update step status and part-wise completion in workspace.","1.00","1.00","DEPT_HEAD","2.00","COMPLETED",False,NULL,"{""channels"": {""push"": true, ""email"": true, ""workspace"": true}, ""eventType"": ""TASK_COMPLETED"", ""jobTypeCode"": ""FULL_OFFSET"", ""jobTypeName"": ""Full Job – Offset Printing"", ""processCode"": ""GATE_PASS"", ""printingMode"": ""OFFSET"", ""isFullProcess"": true, ""isOutsourceJob"": false, ""isSingleProcess"": false, ""isInhouseMaterial"": true, ""isCustomerMaterial"": false, ""allowAdvancePayment"": true, ""requireCostingApproval"": true}","{""model"": ""agentic-workspace-v1"", ""enabled"": true, ""purpose"": ""process-work-guidance""}","{""seededFrom"": ""mst_process + mst_job_type + mst_department"", ""taskTypeLogic"": ""process.isapprovalrequired + client approval + job-type nature"", ""partyRoutingDepartment"": 9999}","HIGH",True,True,304,"SYSTEM","2026-04-16 08:57:33.887592",NULL,"2026-04-16 08:57:33.887592"
"1677",1001,"FULL_OFFSET",31,31,"DISPATCH","DISPATCH","1013","PROC_START","Dispatch Started",NULL,0,"INTERNAL",True,False,False,False,False,False,False,False,False,True,True,False,"P_DISPATCH","[FULL_OFFSET] Dispatch [PROC_START] - {job_no}","Process: Dispatch (DISPATCH)
Event: PROC_START
Job No: {job_no}
Work Note: Update step status and part-wise completion in workspace.","2.00","1.00",NULL,"2.00","PENDING",True,NULL,"{""channels"": {""push"": true, ""email"": true, ""workspace"": true}, ""eventType"": ""PROC_START"", ""jobTypeCode"": ""FULL_OFFSET"", ""jobTypeName"": ""Full Job – Offset Printing"", ""processCode"": ""DISPATCH"", ""printingMode"": ""OFFSET"", ""isFullProcess"": true, ""isOutsourceJob"": false, ""isSingleProcess"": false, ""isInhouseMaterial"": true, ""isCustomerMaterial"": false, ""allowAdvancePayment"": true, ""requireCostingApproval"": true}","{""model"": ""agentic-workspace-v1"", ""enabled"": true, ""purpose"": ""process-work-guidance""}","{""seededFrom"": ""mst_process + mst_job_type + mst_department"", ""taskTypeLogic"": ""process.isapprovalrequired + client approval + job-type nature"", ""partyRoutingDepartment"": 9999}","NORMAL",True,True,311,"SYSTEM","2026-04-16 08:57:33.887592",NULL,"2026-04-16 08:57:33.887592"
"1678",1001,"FULL_OFFSET",31,31,"DISPATCH","DISPATCH","1013","TASK_ASSIGNED","Dispatch Assigned",NULL,0,"INTERNAL",True,False,False,False,False,False,False,False,False,True,True,False,"P_DISPATCH","[FULL_OFFSET] Dispatch [TASK_ASSIGNED] - {job_no}","Process: Dispatch (DISPATCH)
Event: TASK_ASSIGNED
Job No: {job_no}
Work Note: Update step status and part-wise completion in workspace.","2.00","1.00",NULL,"2.00","PENDING",True,NULL,"{""channels"": {""push"": true, ""email"": true, ""workspace"": true}, ""eventType"": ""TASK_ASSIGNED"", ""jobTypeCode"": ""FULL_OFFSET"", ""jobTypeName"": ""Full Job – Offset Printing"", ""processCode"": ""DISPATCH"", ""printingMode"": ""OFFSET"", ""isFullProcess"": true, ""isOutsourceJob"": false, ""isSingleProcess"": false, ""isInhouseMaterial"": true, ""isCustomerMaterial"": false, ""allowAdvancePayment"": true, ""requireCostingApproval"": true}","{""model"": ""agentic-workspace-v1"", ""enabled"": true, ""purpose"": ""process-work-guidance""}","{""seededFrom"": ""mst_process + mst_job_type + mst_department"", ""taskTypeLogic"": ""process.isapprovalrequired + client approval + job-type nature"", ""partyRoutingDepartment"": 9999}","NORMAL",True,True,312,"SYSTEM","2026-04-16 08:57:33.887592",NULL,"2026-04-16 08:57:33.887592"
"1679",1001,"FULL_OFFSET",31,31,"DISPATCH","DISPATCH","1013","TASK_OVERDUE","Dispatch Overdue",NULL,0,"INTERNAL",True,False,False,False,False,False,False,False,False,True,True,False,"P_DISPATCH","[FULL_OFFSET] Dispatch [TASK_OVERDUE] - {job_no}","Process: Dispatch (DISPATCH)
Event: TASK_OVERDUE
Job No: {job_no}
Work Note: Update step status and part-wise completion in workspace.","2.00","1.00",NULL,"2.00","OVERDUE",False,NULL,"{""channels"": {""push"": true, ""email"": true, ""workspace"": true}, ""eventType"": ""TASK_OVERDUE"", ""jobTypeCode"": ""FULL_OFFSET"", ""jobTypeName"": ""Full Job – Offset Printing"", ""processCode"": ""DISPATCH"", ""printingMode"": ""OFFSET"", ""isFullProcess"": true, ""isOutsourceJob"": false, ""isSingleProcess"": false, ""isInhouseMaterial"": true, ""isCustomerMaterial"": false, ""allowAdvancePayment"": true, ""requireCostingApproval"": true}","{""model"": ""agentic-workspace-v1"", ""enabled"": true, ""purpose"": ""process-work-guidance""}","{""seededFrom"": ""mst_process + mst_job_type + mst_department"", ""taskTypeLogic"": ""process.isapprovalrequired + client approval + job-type nature"", ""partyRoutingDepartment"": 9999}","NORMAL",True,True,313,"SYSTEM","2026-04-16 08:57:33.887592",NULL,"2026-04-16 08:57:33.887592"
"1680",1001,"FULL_OFFSET",31,31,"DISPATCH","DISPATCH","1013","TASK_COMPLETED","Dispatch Completed",NULL,0,"INTERNAL",True,False,False,False,False,False,False,False,False,True,True,False,"P_DISPATCH","[FULL_OFFSET] Dispatch [TASK_COMPLETED] - {job_no}","Process: Dispatch (DISPATCH)
Event: TASK_COMPLETED
Job No: {job_no}
Work Note: Update step status and part-wise completion in workspace.","2.00","1.00",NULL,"2.00","COMPLETED",False,NULL,"{""channels"": {""push"": true, ""email"": true, ""workspace"": true}, ""eventType"": ""TASK_COMPLETED"", ""jobTypeCode"": ""FULL_OFFSET"", ""jobTypeName"": ""Full Job – Offset Printing"", ""processCode"": ""DISPATCH"", ""printingMode"": ""OFFSET"", ""isFullProcess"": true, ""isOutsourceJob"": false, ""isSingleProcess"": false, ""isInhouseMaterial"": true, ""isCustomerMaterial"": false, ""allowAdvancePayment"": true, ""requireCostingApproval"": true}","{""model"": ""agentic-workspace-v1"", ""enabled"": true, ""purpose"": ""process-work-guidance""}","{""seededFrom"": ""mst_process + mst_job_type + mst_department"", ""taskTypeLogic"": ""process.isapprovalrequired + client approval + job-type nature"", ""partyRoutingDepartment"": 9999}","NORMAL",True,True,314,"SYSTEM","2026-04-16 08:57:33.887592",NULL,"2026-04-16 08:57:33.887592"
"1681",1002,"FULL_DIGITAL",2,2,"ENQ_JOB","ENQ_JOB","9999","PROC_START","Enquiry Creation Started",NULL,1,"PARTY",True,True,False,True,False,True,True,False,False,True,True,False,"P_ENQ_JOB","[FULL_DIGITAL] Enquiry Workflow [PROC_START] - {job_no}","Process: Enquiry Creation (ENQ_JOB)
Event: PROC_START
Job No: {job_no}
Work Note: Update step status and part-wise completion in workspace.","2.00","2.00","DEPT_HEAD","2.00","PENDING",True,NULL,"{""channels"": {""push"": true, ""email"": true, ""workspace"": true}, ""eventType"": ""PROC_START"", ""jobTypeCode"": ""FULL_DIGITAL"", ""jobTypeName"": ""Full Job – Digital Printing"", ""processCode"": ""ENQ_JOB"", ""printingMode"": ""DIGITAL"", ""isFullProcess"": true, ""isOutsourceJob"": false, ""isSingleProcess"": false, ""isInhouseMaterial"": true, ""isCustomerMaterial"": false, ""allowAdvancePayment"": true, ""requireCostingApproval"": true}","{""model"": ""agentic-workspace-v1"", ""enabled"": true, ""purpose"": ""process-work-guidance""}","{""seededFrom"": ""mst_process + mst_job_type + mst_department"", ""taskTypeLogic"": ""process.isapprovalrequired + client approval + job-type nature"", ""partyRoutingDepartment"": 9999}","HIGH",True,True,21,"SYSTEM","2026-04-16 08:57:33.887592",NULL,"2026-04-16 08:57:33.887592"
